DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2015-11-16T00:00:30     26.27     39.06     25.39     37.23     21.45     30.25     26.45     27.01      2.69     20.96     82.41      2.45     19.00     27.24     19.00     21.51     23.23     21.46     10.01      7.36     33.59     30.19     37.18     40.67     33.69     34.98     27.04     32.54     19.99     23.17    -59.82    -59.82    -54.24    -54.24     30.02     25.63     10.08     -1.23     23.19      1.46      2.19     18.55     17.82     83.81     33.28     27.58     27.34    -61.00    -61.92    -61.00    -62.00
2015-11-16T00:01:30     26.29     39.12     25.45     37.27     21.46     30.27     26.49     27.10      2.73     20.97     82.75      2.48     19.05     27.27     19.01     21.51     23.25     21.47     10.02      7.37     33.69     30.19     37.27     40.76     33.80     35.09     27.03     32.64     19.94     23.20    -59.82    -59.82    -54.24    -54.24     30.02     25.63     10.25     -1.23     23.19      1.46      2.19     18.55     17.82     84.14     33.44     27.58     27.34    -61.00    -61.75    -61.00    -62.00
2015-11-16T00:02:30     26.29     39.13     25.47     37.28     21.48     30.31     26.48     27.18      2.76     20.96     82.92      2.51     19.02     27.30     18.98     21.52     23.24     21.46     10.03      7.37     33.78     30.23     37.34     40.84     33.88     35.17     27.01     32.72     19.90     23.22    -59.82    -59.82    -54.24    -54.24     30.02     25.63     10.25     -1.23     23.19      1.46      2.19     18.55     17.82     84.30     33.44     27.58     27.34    -61.00    -61.33    -61.00    -62.00
2015-11-16T00:03:30     26.30     39.16     25.48     37.30     21.51     30.35     26.49     27.25      2.79     20.96     83.27      2.54     19.00     27.31     19.02     21.54     23.27     21.46     10.03      7.38     33.84     30.24     37.43     40.93     33.97     35.20     26.98     32.80     19.86     23.26    -59.82    -59.82    -54.24    -54.24     30.02     25.63     10.17     -1.23     23.19      1.46      2.19     18.55     17.82     84.63     33.44     27.58     27.34    -61.00    -61.08    -60.75    -61.50
2015-11-16T00:04:30     26.29     39.18     25.52     37.31     21.51     30.39     26.50     27.33      2.83     20.96     83.31      2.59     18.99     27.34     18.99     21.53     23.28     21.46     10.03      7.38     33.89     30.29     37.51     41.05     34.00     35.29     27.05     32.91     19.82     23.28    -59.82    -59.82    -54.24    -54.24     30.10     25.63     10.17     -1.23     23.19      1.54      2.19     18.55     17.82     84.95     33.44     27.66     27.34    -61.00    -61.00    -60.17    -61.00
2015-11-16T00:05:30     26.29     39.21     25.55     37.34     21.53     30.40     26.51     27.39      2.86     20.96     83.58      2.62     18.97     27.38     19.00     21.55     23.29     21.44     10.04      7.38     33.91     30.31     37.61     41.09     34.10     35.38     27.00     33.02     19.78     23.30    -59.82    -59.82    -54.24    -54.24     30.27     25.63     10.17     -1.23     23.19      1.62      2.27     18.63     17.82     85.12     33.60     27.58     27.34    -61.00    -61.00    -60.08    -61.00
2015-11-16T00:06:30     26.28     39.21     25.57     37.34     21.55     30.42     26.52     27.43      2.90     20.97     83.80      2.65     19.07     27.40     19.02     21.55     23.29     21.46     10.04      7.38     33.97     30.35     37.66     41.18     34.21     35.46     27.00     33.09     19.76     23.33    -59.22    -59.82    -54.24    -54.24     30.19     25.79     10.00     -1.23     23.19      1.70      2.35     18.55     17.82     85.36     33.68     27.74     27.34    -60.83    -61.00    -60.00    -61.00
2015-11-16T00:07:30     26.28     39.27     25.59     37.37     21.55     30.46     26.54     27.50      2.95     20.98     84.02      2.69     19.05     27.43     18.99     21.56     23.30     21.42     10.03      7.39     34.01     30.37     37.78     41.22     34.28     35.52     27.01     33.20     19.73     23.36    -59.22    -59.22    -54.24    -54.24     30.27     25.87     10.17     -1.23     23.19      1.70      2.43     18.55     17.82     85.52     33.68     27.74     27.26    -60.42    -61.00    -60.00    -61.00
2015-11-16T00:08:30     26.30     39.31     25.63     37.41     21.58     30.51     26.55     27.57      2.98     20.96     84.29      2.73     19.03     27.49     19.00     21.55     23.30     21.47     10.03      7.39     34.06     30.39     37.85     41.26     34.34     35.63     27.01     33.27     19.71     23.38    -59.82    -59.82    -54.24    -54.24     30.27     25.87     10.17     -1.23     23.19      1.70      2.43     18.55     17.90     85.69     33.68     27.66     27.34    -60.00    -61.00    -60.00    -61.00
2015-11-16T00:09:30     26.30     39.35     25.67     37.43     21.61     30.53     26.56     27.64      3.02     20.96     84.29      2.77     19.02     27.52     19.05     21.57     23.33     21.44     10.03      7.40     34.12     30.40     37.89     41.28     34.42     35.69     27.03     33.31     19.68     23.41    -58.92    -58.92    -54.24    -54.24     30.27     25.87     10.25     -1.23     23.19      1.70      2.43     18.55     17.82     85.77     33.68     27.74     27.34    -60.00    -61.00    -60.00    -61.00
