DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2015-03-12T00:00:30     31.08     43.40     30.30     41.40     25.36     33.98     28.38     31.85      1.90     20.96     92.45      1.61     19.05     31.76     18.98     22.16     25.07     21.46     14.84      6.65     33.39     35.26     37.86     40.84     34.74     35.88     31.61     33.59     22.16     27.66    -63.45    -63.45    -54.24    -54.24     35.88     29.78     15.13      5.93     24.16      0.48      1.21     18.55     17.65     95.21     33.60     32.71     31.98    -63.00    -63.00    -62.17    -63.17
2015-03-12T00:01:30     31.08     43.44     30.29     41.42     25.36     33.98     28.37     31.79      1.88     20.97     92.27      1.60     19.04     31.74     19.02     22.15     25.06     21.47     14.79      6.65     33.37     35.27     37.83     40.81     34.67     35.84     31.61     33.53     22.20     27.62    -63.45    -63.45    -54.24    -54.24     35.88     29.78     15.05      5.69     24.08      0.48      1.21     18.55     17.73     95.21     33.44     32.71     31.98    -63.00    -63.00    -62.42    -63.08
2015-03-12T00:02:30     31.08     43.42     30.28     41.41     25.35     33.97     28.38     31.77      1.87     20.98     92.27      1.58     19.02     31.70     19.02     22.16     25.07     21.47     14.72      6.65     33.36     35.25     37.80     40.82     34.64     35.80     31.58     33.51     22.20     27.63    -63.45    -63.45    -54.24    -54.24     35.88     29.70     14.89      5.61     24.16      0.48      1.21     18.55     17.82     95.21     33.44     32.71     31.98    -63.00    -63.00    -62.67    -63.33
2015-03-12T00:03:30     31.08     43.43     30.27     41.43     25.35     33.96     28.37     31.72      1.85     21.00     92.27      1.57     19.01     31.67     19.01     22.17     25.06     21.50     14.66      6.64     33.32     35.27     37.77     40.77     34.61     35.77     31.58     33.47     22.23     27.66    -63.45    -63.45    -54.24    -54.24     35.88     29.62     14.89      5.36     24.16      0.48      1.21     18.55     17.65     95.13     33.44     32.79     31.98    -63.00    -63.00    -62.67    -63.42
2015-03-12T00:04:30     31.07     43.41     30.24     41.39     25.36     33.97     28.35     31.68      1.84     20.98     92.21      1.55     19.00     31.66     19.00     22.16     25.05     21.46     14.61      6.64     33.29     35.24     37.73     40.75     34.56     35.75     31.57     33.45     22.26     27.63    -63.45    -63.45    -54.24    -54.24     35.88     29.62     14.89      5.28     24.16      0.40      1.21     18.55     17.57     94.96     33.44     32.71     31.98    -63.00    -63.00    -62.92    -63.75
2015-03-12T00:05:30     31.05     43.46     30.24     41.42     25.34     33.97     28.33     31.63      1.82     20.99     92.10      1.53     19.00     31.64     19.02     22.16     25.05     21.49     14.54      6.63     33.28     35.22     37.67     40.70     34.55     35.71     31.57     33.38     22.27     27.64    -63.45    -63.45    -54.24    -54.24     35.88     29.53     14.72      5.12     24.16      0.48      1.21     18.55     17.82     94.96     33.44     32.71     31.98    -63.00    -63.08    -63.00    -64.00
2015-03-12T00:06:30     31.05     43.42     30.24     41.39     25.34     33.97     28.35     31.55      1.80     20.98     91.98      1.51     19.00     31.61     19.05     22.16     25.05     21.45     14.48      6.63     33.26     35.22     37.66     40.66     34.50     35.67     31.55     33.34     22.28     27.62    -63.45    -63.45    -54.24    -54.24     35.88     29.53     14.64      4.96     24.16      0.48      1.21     18.55     17.82     94.96     33.44     32.71     31.98    -63.00    -63.33    -63.00    -64.00
2015-03-12T00:07:30     31.04     43.39     30.22     41.43     25.33     33.97     28.35     31.53      1.78     21.01     91.86      1.50     19.02     31.60     19.03     22.15     25.05     21.46     14.41      6.62     33.24     35.20     37.59     40.65     34.47     35.65     31.56     33.34     22.30     27.63    -63.45    -63.45    -54.24    -54.24     35.88     29.53     14.64      4.88     24.16      0.40      1.21     18.55     17.73     94.72     33.36     32.71     31.98    -63.00    -63.67    -63.00    -64.00
2015-03-12T00:08:30     31.04     43.42     30.20     41.39     25.33     33.97     28.35     31.51      1.76     21.01     91.86      1.48     19.04     31.58     19.00     22.16     25.05     21.47     14.35      6.63     33.22     35.21     37.60     40.63     34.45     35.61     31.58     33.30     22.32     27.61    -63.45    -63.45    -54.24    -54.24     35.88     29.53     14.64      4.79     24.16      0.40      1.21     18.55     17.73     94.72     33.44     32.71     31.98    -63.00    -63.92    -63.00    -64.00
2015-03-12T00:09:30     31.03     43.41     30.18     41.40     25.33     33.95     28.34     31.48      1.74     21.01     91.80      1.46     19.04     31.57     19.00     22.16     25.03     21.45     14.30      6.62     33.21     35.20     37.55     40.58     34.43     35.57     31.58     33.29     22.34     27.60    -63.45    -63.45    -54.24    -54.24     35.88     29.53     14.48      4.63     24.16      0.24      1.05     18.55     17.73     94.64     33.44     32.71     31.98    -63.00    -64.00    -63.00    -64.00
