DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2017-07-10T00:00:30     29.56     43.94     28.83     41.77     23.65     32.37     27.79     30.96      1.29     20.99     88.85      1.25     18.98     30.78     18.98     21.76     24.35     21.47     11.81      6.87     28.90     33.76     33.38     35.63     29.91     31.48     30.13     28.82     22.28     26.93    -59.82    -59.82    -54.24    -54.24     34.17     29.13     11.87      2.43     23.43     -0.01      0.73     18.55     17.57     91.55     29.29     31.24     30.51    -62.00    -62.83    -62.00    -63.00
2017-07-10T00:01:30     29.58     43.94     28.86     41.78     23.65     32.36     27.81     30.91      1.31     21.00     88.80      1.27     19.00     30.77     19.01     21.76     24.34     21.45     11.78      6.86     28.92     33.74     33.38     35.63     29.92     31.49     30.16     28.82     22.32     26.93    -59.82    -59.82    -54.24    -54.24     34.17     29.21     11.96      2.27     23.51     -0.09      0.89     18.55     17.73     91.55     29.29     31.24     30.51    -62.00    -62.33    -62.00    -62.92
2017-07-10T00:02:30     29.56     43.96     28.84     41.81     23.64     32.38     27.80     30.89      1.33     20.98     88.80      1.30     19.02     30.80     18.99     21.76     24.34     21.49     11.75      6.87     28.95     33.77     33.40     35.63     29.90     31.49     30.17     28.82     22.36     26.98    -59.82    -59.82    -54.24    -54.24     34.17     29.05     11.71      2.19     23.43     -0.01      0.97     18.55     17.65     91.55     29.29     31.24     30.51    -62.00    -62.08    -62.00    -62.75
2017-07-10T00:03:30     29.58     43.95     28.87     41.81     23.64     32.39     27.81     30.88      1.36     20.99     88.75      1.32     18.99     30.79     19.00     21.76     24.33     21.44     11.72      6.87     28.96     33.77     33.42     35.69     29.88     31.50     30.18     28.82     22.37     27.00    -59.82    -59.82    -54.24    -54.24     34.17     29.05     11.71      1.95     23.43     -0.01      0.97     18.55     17.82     91.55     29.29     31.24     30.51    -62.00    -62.00    -61.75    -62.33
2017-07-10T00:04:30     29.59     43.93     28.88     41.78     23.66     32.38     27.82     30.84      1.39     21.01     88.90      1.34     19.01     30.80     18.96     21.76     24.33     21.47     11.69      6.87     29.00     33.76     33.40     35.67     29.90     31.51     30.21     28.82     22.38     27.02    -59.82    -59.82    -54.24    -54.24     34.25     29.05     11.71      1.95     23.43     -0.01      0.97     18.55     17.57     91.55     29.45     31.24     30.51    -62.00    -62.00    -61.42    -62.00
2017-07-10T00:05:30     29.60     43.94     28.88     41.79     23.65     32.39     27.81     30.80      1.41     21.00     88.69      1.37     18.99     30.80     18.99     21.76     24.30     21.41     11.66      6.87     29.04     33.76     33.41     35.69     29.89     31.52     30.20     28.83     22.41     27.04    -59.82    -59.82    -54.24    -54.24     34.17     29.05     11.71      1.70     23.43     -0.01      0.97     18.55     17.73     91.55     29.53     31.24     30.51    -62.00    -62.00    -61.00    -62.00
2017-07-10T00:06:30     29.57     43.94     28.90     41.83     23.66     32.41     27.82     30.79      1.43     20.99     88.90      1.39     19.02     30.80     18.99     21.76     24.32     21.45     11.63      6.88     29.06     33.74     33.44     35.73     29.90     31.53     30.22     28.82     22.40     27.04    -59.52    -59.82    -54.24    -54.24     34.17     29.05     11.71      1.70     23.43     -0.01      0.97     18.55     17.65     91.55     29.53     31.24     30.51    -61.92    -62.00    -61.00    -62.00
2017-07-10T00:07:30     29.60     43.93     28.88     41.82     23.66     32.44     27.82     30.77      1.45     21.00     88.69      1.41     19.00     30.80     19.00     21.77     24.30     21.49     11.63      6.89     29.11     33.73     33.44     35.76     29.92     31.54     30.24     28.82     22.42     27.07    -59.52    -59.82    -54.24    -54.24     34.17     29.05     11.71      1.54     23.43     -0.01      0.97     18.55     17.82     91.55     29.53     31.16     30.51    -61.58    -62.00    -61.00    -62.00
2017-07-10T00:08:30     29.60     43.96     28.90     41.80     23.66     32.43     27.83     30.77      1.47     21.00     88.85      1.43     19.04     30.81     18.98     21.79     24.30     21.42     11.64      6.89     29.19     33.74     33.50     35.79     29.89     31.54     30.27     28.86     22.42     27.05    -58.92    -59.52    -54.24    -54.24     34.17     29.05     11.71      1.46     23.43     -0.01      0.97     18.55     17.65     91.55     29.53     31.16     30.51    -61.17    -62.00    -61.00    -62.00
2017-07-10T00:09:30     29.61     43.94     28.92     41.80     23.65     32.45     27.83     30.74      1.49     21.00     88.85      1.44     18.98     30.80     19.01     21.78     24.29     21.46     11.65      6.89     29.24     33.74     33.54     35.83     29.93     31.57     30.29     28.84     22.41     27.08    -58.61    -59.52    -54.24    -54.24     34.17     29.05     11.71      1.46     23.43     -0.01      0.97     18.55     17.73     91.55     29.53     31.24     30.51    -61.00    -62.00    -61.00    -62.00
