DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2014-06-03T00:00:30     28.32     39.11     27.41     37.52     23.04     31.94     27.44     29.83      1.77     20.97     84.98      1.65     19.08     28.99     18.99     21.82     24.46     21.48     13.00      6.94     30.59     32.33     34.94     38.32     31.95     32.97     28.92     30.71     21.28     25.07    -21.46    -21.60     -7.19     -7.19     32.46     28.07     13.26      4.96     23.67      0.48      1.30     18.79     17.82     87.80     30.76     30.02     29.29    -64.00    -64.00    -64.00    -64.17
2014-06-03T00:01:30     28.33     39.08     27.43     37.52     23.03     31.95     27.46     29.84      1.78     20.98     84.89      1.67     19.05     29.04     18.98     21.84     24.47     21.48     13.00      6.94     30.57     32.33     34.93     38.26     31.90     32.94     28.94     30.69     21.38     25.13    -21.46    -21.46     -7.19     -7.19     32.46     28.15     13.18      4.88     23.67      0.48      1.46     18.71     17.82     87.72     30.76     30.02     29.29    -64.00    -64.00    -63.92    -64.00
2014-06-03T00:02:30     28.33     39.12     27.44     37.55     23.03     31.95     27.47     29.87      1.80     20.96     84.80      1.68     19.02     29.09     18.98     21.82     24.47     21.44     13.00      6.94     30.55     32.30     34.92     38.27     31.88     32.93     28.95     30.66     21.47     25.19    -21.46    -21.46     -7.19     -7.19     32.46     28.15     13.26      4.71     23.67      0.56      1.46     18.55     17.82     87.64     30.76     30.02     29.29    -64.00    -64.00    -63.42    -64.00
2014-06-03T00:03:30     28.32     39.08     27.47     37.54     23.04     31.96     27.46     29.87      1.81     21.00     84.94      1.70     18.99     29.13     19.02     21.83     24.47     21.47     13.00      6.94     30.53     32.30     34.89     38.23     31.84     32.89     28.96     30.63     21.56     25.27    -21.46    -21.46     -7.19     -7.19     32.46     28.15     13.18      4.63     23.67      0.48      1.46     18.55     17.82     87.64     30.76     30.02     29.29    -64.00    -64.00    -63.25    -64.00
2014-06-03T00:04:30     28.33     39.10     27.49     37.54     23.04     31.99     27.47     29.90      1.83     21.01     84.84      1.72     19.01     29.18     18.98     21.82     24.50     21.47     12.98      6.93     30.51     32.31     34.87     38.22     31.81     32.89     28.97     30.61     21.65     25.35    -21.46    -21.46     -7.19     -7.19     32.46     28.31     13.18      4.39     23.67      0.56      1.46     18.63     17.82     87.64     30.76     30.02     29.37    -63.92    -64.00    -63.08    -64.00
2014-06-03T00:05:30     28.34     39.12     27.49     37.55     23.04     31.99     27.48     29.86      1.84     20.98     84.71      1.74     19.00     29.18     19.00     21.82     24.48     21.46     12.97      6.93     30.51     32.28     34.88     38.19     31.80     32.88     28.97     30.58     21.74     25.40    -21.46    -21.46     -7.19     -7.19     32.46     28.31     13.18      4.14     23.67      0.56      1.46     18.55     17.82     87.64     30.76     30.02     29.29    -63.92    -64.00    -63.00    -64.00
2014-06-03T00:06:30     28.35     39.10     27.51     37.55     23.05     32.02     27.48     29.85      1.87     20.97     84.84      1.76     18.98     29.20     19.03     21.82     24.48     21.44     12.94      6.93     30.51     32.30     34.85     38.16     31.77     32.87     28.99     30.55     21.80     25.47    -21.46    -21.46     -7.19     -7.19     32.46     28.31     13.18      4.14     23.67      0.73      1.46     18.63     17.82     87.64     30.76     30.02     29.37    -63.83    -64.00    -63.00    -64.00
2014-06-03T00:07:30     28.33     39.15     27.54     37.55     23.04     32.02     27.49     29.85      1.88     20.98     84.84      1.78     19.07     29.23     19.03     21.83     24.49     21.50     12.92      6.92     30.48     32.30     34.84     38.14     31.77     32.87     29.00     30.53     21.86     25.52    -21.46    -21.46     -7.19     -7.19     32.46     28.31     13.18      3.90     23.67      0.73      1.46     18.79     17.82     87.64     30.76     30.02     29.29    -63.45    -64.00    -63.00    -64.00
2014-06-03T00:08:30     28.35     39.15     27.54     37.54     23.06     32.04     27.46     29.81      1.90     20.97     84.79      1.80     19.05     29.23     18.99     21.83     24.48     21.48     12.90      6.92     30.48     32.30     34.85     38.11     31.73     32.85     29.01     30.51     21.92     25.56    -21.46    -21.46     -7.19     -7.19     32.46     28.31     13.18      3.90     23.67      0.73      1.46     18.63     17.82     87.64     30.84     30.02     29.45    -63.08    -64.00    -63.00    -64.00
2014-06-03T00:09:30     28.33     39.11     27.57     37.57     23.06     32.04     27.49     29.80      1.91     20.98     84.80      1.82     19.02     29.27     19.05     21.82     24.48     21.47     12.88      6.92     30.48     32.28     34.84     38.13     31.71     32.82     29.02     30.48     21.95     25.59    -21.46    -21.46     -7.19     -7.19     32.46     28.15     13.18      3.82     23.67      0.73      1.46     18.55     17.82     87.64     30.76     30.02     29.45    -63.00    -64.00    -63.00    -64.00
