DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2017-06-16T00:00:30     29.62     44.01     28.75     41.93     23.74     33.26     27.56     29.27      1.83     20.98     89.82      1.60     19.00     29.87     18.96     21.84     24.14     21.48     10.51      7.09     30.79     33.29     35.20     37.47     31.69     33.16     30.24     30.62     21.18     26.03    -56.20    -56.20    -54.24    -54.24     33.20     27.09     10.49     -0.49     23.67      0.24      0.97     18.55     17.57     92.44     30.76     31.00     30.51    -60.50    -61.00    -60.00    -61.00
2017-06-16T00:01:30     29.62     44.05     28.74     41.98     23.76     33.23     27.56     29.23      1.80     20.98     89.82      1.57     19.03     29.85     19.00     21.85     24.13     21.49     10.45      7.09     30.78     33.29     35.20     37.50     31.67     33.14     30.20     30.61     21.15     26.00    -56.20    -56.20    -54.24    -54.24     33.28     27.01     10.41     -0.49     23.67      0.24      0.97     18.55     17.57     92.44     30.76     31.00     30.51    -61.00    -61.00    -60.00    -61.00
2017-06-16T00:02:30     29.62     44.02     28.71     41.91     23.77     33.23     27.54     29.21      1.78     20.96     89.82      1.54     19.00     29.84     18.99     21.84     24.14     21.44     10.40      7.09     30.77     33.27     35.20     37.50     31.69     33.15     30.18     30.63     21.12     25.97    -56.20    -56.20    -54.24    -54.24     33.20     26.93     10.25     -0.49     23.67      0.24      0.97     18.55     17.65     92.44     30.76     31.00     30.51    -60.92    -61.00    -60.00    -61.00
2017-06-16T00:03:30     29.61     44.03     28.68     41.92     23.78     33.22     27.55     29.21      1.75     20.96     89.66      1.51     19.04     29.84     19.01     21.84     24.13     21.47     10.34      7.09     30.75     33.29     35.18     37.48     31.67     33.17     30.14     30.61     21.08     25.92    -56.20    -56.80    -54.24    -54.24     33.20     27.01     10.25     -0.49     23.67      0.24      0.97     18.55     17.65     92.36     30.67     31.00     30.43    -61.00    -61.00    -60.00    -61.00
2017-06-16T00:04:30     29.61     44.01     28.67     41.91     23.76     33.23     27.55     29.22      1.73     20.99     89.66      1.47     19.00     29.85     18.99     21.85     24.13     21.44     10.30      7.09     30.74     33.30     35.20     37.46     31.64     33.15     30.14     30.61     21.05     25.90    -56.80    -56.50    -54.24    -54.24     33.20     27.01     10.25     -0.49     23.67      0.24      0.97     18.55     17.65     92.36     30.76     31.00     30.51    -61.00    -61.00    -60.25    -61.33
2017-06-16T00:05:30     29.59     44.00     28.65     41.89     23.75     33.23     27.56     29.19      1.70     20.98     89.55      1.44     19.01     29.86     19.00     21.84     24.12     21.47     10.27      7.09     30.71     33.29     35.18     37.45     31.66     33.11     30.14     30.62     21.01     25.86    -57.10    -56.80    -54.24    -54.24     33.20     26.93     10.25     -0.33     23.67     -0.01      0.97     18.55     17.73     92.28     30.67     31.00     30.43    -61.00    -61.08    -60.58    -61.42
2017-06-16T00:06:30     29.59     43.99     28.62     41.92     23.74     33.22     27.56     29.20      1.66     20.95     89.60      1.41     19.00     29.85     19.03     21.84     24.14     21.46     10.27      7.09     30.70     33.30     35.16     37.45     31.63     33.11     30.14     30.61     20.98     25.82    -56.50    -57.71    -54.24    -54.24     33.20     26.93     10.25     -0.25     23.67     -0.01      0.97     18.55     17.73     92.28     30.59     31.00     30.43    -61.00    -61.25    -60.92    -61.92
2017-06-16T00:07:30     29.59     44.01     28.64     41.88     23.74     33.20     27.58     29.21      1.63     20.95     89.49      1.39     18.97     29.87     18.97     21.84     24.13     21.47     10.27      7.09     30.69     33.30     35.15     37.41     31.64     33.11     30.14     30.61     20.95     25.81    -57.40    -57.10    -54.24    -54.24     33.20     27.01     10.25     -0.09     23.67     -0.01      0.97     18.55     17.57     92.28     30.51     31.00     30.43    -61.00    -61.67    -61.00    -61.92
2017-06-16T00:08:30     29.58     43.99     28.61     41.88     23.75     33.18     27.57     29.24      1.61     20.96     89.60      1.36     19.02     29.87     19.01     21.82     24.13     21.47     10.28      7.08     30.65     33.30     35.13     37.41     31.64     33.09     30.14     30.59     20.93     25.78    -56.80    -57.71    -54.24    -54.24     33.20     26.93     10.25      0.07     23.67     -0.01      0.81     18.55     17.73     92.28     30.51     31.00     30.35    -61.00    -62.00    -61.00    -62.00
2017-06-16T00:09:30     29.56     44.03     28.61     41.89     23.75     33.19     27.58     29.27      1.59     20.96     89.71      1.33     18.99     29.89     18.98     21.84     24.14     21.44     10.31      7.08     30.64     33.30     35.13     37.39     31.65     33.08     30.12     30.59     20.90     25.75    -58.01    -57.10    -54.24    -54.24     33.20     27.09     10.25      0.32     23.67     -0.01      0.73     18.55     17.73     92.28     30.51     31.00     30.35    -61.00    -62.00    -61.00    -62.00
2017-06-16T00:10:30     29.57     44.00     28.58     41.88     23.72     33.20     27.59     29.30      1.57     20.99     89.66      1.31     19.02     29.92     19.01     21.83     24.14     21.45     10.36      7.08     30.60     33.25     35.11     37.37     31.65     33.09     30.12     30.58     20.87     25.73    -57.71    -58.01    -54.24    -54.24     33.20     27.09     10.33      0.56     23.67     -0.01      0.73     18.55     17.73     92.28     30.51     31.00     30.43    -61.08    -62.00    -61.00    -62.00
2017-06-16T00:11:30     29.55     43.98     28.60     41.89     23.74     33.18     27.58     29.36      1.55     20.98     89.71      1.29     19.02     29.94     18.99     21.82     24.13     21.47     10.42      7.08     30.58     33.26     35.11     37.36     31.66     33.05     30.12     30.57     20.86     25.73    -57.71    -58.01    -54.24    -54.24     33.20     27.09     10.49      0.81     23.67     -0.01      0.73     18.55     17.57     92.28     30.51     31.00     30.35    -61.58    -62.00    -61.00    -62.00
2017-06-16T00:12:30     29.54     44.02     28.60     41.87     23.74     33.16     27.60     29.37      1.52     20.99     89.60      1.27     19.02     29.96     18.99     21.83     24.15     21.43     10.49      7.06     30.54     33.27     35.09     37.34     31.67     33.05     30.12     30.58     20.83     25.70    -58.01    -58.61    -54.24    -54.24     33.20     27.09     10.49      1.05     23.67     -0.01      0.73     18.55     17.57     92.28     30.51     31.00     30.27    -61.75    -62.00    -61.00    -62.00
2017-06-16T00:13:30     29.54     43.98     28.62     41.88     23.72     33.15     27.60     29.40      1.50     20.96     89.66      1.25     18.98     29.98     18.97     21.83     24.15     21.46     10.58      7.06     30.49     33.27     35.06     37.31     31.63     33.03     30.09     30.53     20.82     25.67    -58.01    -58.01    -54.24    -54.24     33.20     27.09     10.65      1.38     23.67     -0.01      0.73     18.55     17.57     92.28     30.51     31.00     30.27    -62.00    -62.00    -61.08    -62.00
2017-06-16T00:14:30     29.53     44.00     28.60     41.86     23.72     33.18     27.59     29.45      1.47     20.99     89.66      1.23     19.03     29.96     18.99     21.81     24.15     21.47     10.67      7.06     30.47     33.25     35.03     37.29     31.64     33.03     30.07     30.53     20.80     25.67    -58.01    -59.22    -54.24    -54.24     33.20     27.17     10.74      1.46     23.67     -0.09      0.73     18.55     17.57     92.28     30.51     31.00     30.27    -62.00    -62.00    -61.33    -62.00
