DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2018-02-22T00:00:30     32.79     47.87     31.88     45.63     26.70     35.52     28.86     33.13      1.02     21.15     94.62      0.89     19.03     33.57     18.97     22.19     25.23     21.47     14.36      6.57     33.27     36.58     37.56     39.94     33.97     35.56     33.48     32.82     23.68     29.33    -62.24    -62.24    -54.24    -54.24     36.86     31.24     14.48      3.82     24.00     -0.49      0.40     18.55     17.57     97.41     33.68     34.17     33.68    -62.50    -63.00    -62.00    -63.00
2018-02-22T00:01:30     32.77     47.85     31.87     45.62     26.69     35.52     28.87     33.17      1.02     21.16     94.62      0.89     19.00     33.60     19.00     22.18     25.20     21.46     14.41      6.57     33.34     36.57     37.58     39.96     33.95     35.61     33.48     32.81     23.71     29.35    -59.82    -63.45    -54.24    -54.24     36.86     31.24     14.64      3.66     23.92     -0.49      0.48     18.47     17.57     97.41     33.68     34.17     33.93    -63.00    -63.00    -62.00    -63.00
2018-02-22T00:02:30     32.79     47.86     31.88     45.63     26.66     35.52     28.87     33.19      1.02     21.16     94.49      0.89     18.98     33.60     18.97     22.18     25.21     21.50     14.45      6.57     33.37     36.57     37.62     39.98     33.96     35.66     33.48     32.83     23.72     29.36    -63.45    -63.45    -54.24    -54.24     36.86     31.24     14.64      3.66     24.08     -0.49      0.48     18.47     17.57     97.41     33.68     34.17     33.85    -63.00    -63.00    -62.00    -63.00
2018-02-22T00:03:30     32.79     47.87     31.90     45.63     26.63     35.54     28.87     33.24      1.01     21.16     94.62      0.88     19.02     33.65     18.99     22.19     25.21     21.45     14.49      6.57     33.43     36.57     37.65     40.03     33.97     35.65     33.49     32.84     23.75     29.36    -62.85    -63.45    -54.24    -54.24     36.86     31.24     14.64      3.66     24.00     -0.49      0.32     18.55     17.57     97.41     33.68     34.17     33.85    -63.00    -63.00    -62.00    -63.00
2018-02-22T00:04:30     32.79     47.86     31.91     45.61     26.65     35.55     28.86     33.23      1.01     21.18     94.62      0.88     19.00     33.66     18.97     22.20     25.19     21.47     14.53      6.57     33.52     36.54     37.69     40.11     33.97     35.68     33.48     32.88     23.77     29.37    -63.45    -63.45    -54.24    -54.24     36.86     31.32     14.64      3.49     24.08     -0.49      0.48     18.55     17.57     97.41     33.68     34.17     33.77    -62.92    -63.00    -62.00    -63.00
2018-02-22T00:05:30     32.79     47.83     31.91     45.67     26.62     35.54     28.86     33.26      1.00     21.18     94.75      0.89     19.04     33.65     19.00     22.20     25.18     21.47     14.55      6.57     33.59     36.54     37.73     40.14     33.99     35.73     33.48     32.90     23.77     29.40    -62.24    -63.45    -54.24    -54.24     36.86     31.41     14.64      3.57     24.16     -0.49      0.48     18.55     17.57     97.49     33.77     34.17     33.93    -63.00    -63.00    -62.17    -63.00
2018-02-22T00:06:30     32.80     47.90     31.92     45.65     26.63     35.57     28.83     33.27      1.00     21.17     94.75      0.90     19.02     33.67     18.98     22.20     25.18     21.49     14.58      6.57     33.67     36.51     37.77     40.18     33.99     35.78     33.50     32.95     23.78     29.41    -63.45    -63.45    -54.24    -54.24     36.86     31.49     14.64      3.41     24.16     -0.49      0.48     18.55     17.57     97.57     33.93     34.17     33.77    -63.00    -63.00    -62.08    -63.00
2018-02-22T00:07:30     32.81     47.83     31.94     45.64     26.63     35.59     28.84     33.25      1.00     21.17     94.62      0.90     19.01     33.69     19.01     22.20     25.18     21.44     14.61      6.57     33.72     36.51     37.79     40.24     34.02     35.78     33.50     33.01     23.77     29.41    -63.45    -63.45    -54.24    -54.24     36.86     31.41     14.64      3.41     24.16     -0.49      0.48     18.55     17.57     97.65     33.93     34.17     33.77    -63.00    -63.00    -62.00    -63.00
2018-02-22T00:08:30     32.80     47.82     31.94     45.65     26.64     35.60     28.84     33.25      1.00     21.20     94.88      0.92     19.01     33.70     18.98     22.21     25.18     21.44     14.62      6.57     33.80     36.54     37.84     40.30     34.06     35.85     33.50     33.05     23.77     29.42    -63.45    -63.45    -54.24    -54.24     36.86     31.32     14.64      3.41     24.16     -0.49      0.48     18.55     17.57     97.65     33.93     34.17     33.93    -63.00    -63.00    -62.00    -63.00
2018-02-22T00:09:30     32.81     47.85     31.94     45.64     26.62     35.61     28.81     33.25      1.01     21.19     95.07      0.93     19.01     33.67     19.02     22.21     25.18     21.48     14.63      6.58     33.85     36.49     37.92     40.35     34.08     35.89     33.47     33.08     23.76     29.44    -63.45    -62.85    -54.24    -54.24     36.86     31.41     14.72      3.33     24.16     -0.49      0.48     18.55     17.57     97.65     33.93     34.17     33.68    -63.00    -63.00    -62.25    -63.00
