DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2018-01-25T00:00:30     25.97     38.86     23.66     36.49     19.42     27.83     25.71     24.74      2.71     20.98     79.34      2.71     19.00     25.05     18.99     21.24     22.45     21.42      8.25      7.59     32.75     28.98     36.35     39.67     32.75     34.14     26.47     31.67     18.09     21.04    -57.10    -58.01    -54.24    -54.24     29.29     23.11      8.29     -2.94     22.70      1.38      2.27     18.55     17.82     80.15     32.22     26.12     26.77    -60.00    -60.92    -60.00    -61.00
2018-01-25T00:01:30     25.96     38.86     23.69     36.54     19.44     27.85     25.75     24.89      2.75     20.96     79.69      2.77     19.06     25.12     19.05     21.26     22.47     21.46      8.26      7.59     32.82     29.02     36.46     39.78     32.89     34.21     26.49     31.76     18.08     21.09    -57.40    -57.40    -54.24    -54.24     29.45     23.19      8.29     -2.94     22.62      1.38      2.43     18.55     17.82     80.56     32.22     26.12     26.85    -60.00    -60.42    -60.00    -61.00
2018-01-25T00:02:30     25.98     38.94     23.76     36.58     19.45     27.90     25.76     25.02      2.80     20.98     80.16      2.81     19.00     25.18     18.99     21.27     22.48     21.46      8.28      7.60     32.92     29.06     36.54     39.89     32.96     34.28     26.50     31.86     18.06     21.14    -56.50    -58.01    -54.24    -54.24     29.53     23.27      8.29     -2.94     22.70      1.46      2.43     18.55     17.82     80.97     32.38     26.12     26.85    -60.00    -60.08    -59.92    -60.17
2018-01-25T00:03:30     25.96     38.94     23.79     36.60     19.48     27.94     25.78     25.12      2.84     20.97     80.79      2.86     18.98     25.26     19.02     21.28     22.51     21.46      8.29      7.60     32.98     29.10     36.63     39.99     33.08     34.39     26.52     31.94     18.05     21.17    -57.10    -57.71    -54.24    -54.24     29.53     23.35      8.29     -2.85     22.70      1.46      2.43     18.55     17.82     81.54     32.46     26.12     26.85    -59.92    -60.00    -59.25    -60.00
2018-01-25T00:04:30     25.97     38.99     23.84     36.64     19.51     27.98     25.81     25.26      2.89     20.97     81.04      2.92     19.05     25.33     19.00     21.30     22.50     21.45      8.30      7.61     33.04     29.15     36.71     40.05     33.18     34.46     26.55     32.03     18.04     21.22    -57.40    -56.80    -54.24    -54.24     29.53     23.43      8.29     -2.77     22.70      1.46      2.43     18.55     17.82     81.86     32.46     26.12     26.85    -59.83    -60.00    -59.00    -60.00
2018-01-25T00:05:30     25.97     39.03     23.88     36.69     19.54     28.02     25.83     25.40      2.95     20.95     81.28      2.97     19.00     25.43     19.03     21.31     22.52     21.47      8.32      7.61     33.09     29.21     36.78     40.13     33.25     34.55     26.57     32.11     18.02     21.26    -56.80    -57.71    -54.24    -54.24     29.53     23.59      8.29     -2.69     22.70      1.70      2.43     18.55     17.82     82.27     32.55     26.12     26.85    -59.33    -60.00    -59.00    -60.00
2018-01-25T00:06:30     25.97     39.07     23.92     36.71     19.56     28.05     25.86     25.52      2.99     20.97     81.78      3.01     19.03     25.52     19.05     21.29     22.55     21.47      8.32      7.62     33.09     29.23     36.86     40.18     33.33     34.62     26.59     32.16     18.02     21.33    -56.50    -57.10    -54.24    -54.24     29.53     23.67      8.29     -2.69     22.70      1.62      2.60     18.55     17.82     82.84     32.55     26.12     26.85    -59.00    -60.00    -59.00    -60.00
2018-01-25T00:07:30     25.99     39.15     23.99     36.77     19.59     28.08     25.88     25.63      3.03     20.97     82.24      3.06     19.06     25.58     19.00     21.32     22.57     21.44      8.32      7.62     33.16     29.27     36.95     40.27     33.42     34.70     26.63     32.27     18.01     21.38    -56.20    -56.50    -54.24    -54.24     29.70     23.67      8.29     -2.69     22.70      1.70      2.68     18.55     17.82     83.16     32.71     26.12     26.85    -59.00    -59.75    -59.00    -60.00
2018-01-25T00:08:30     25.99     39.18     24.03     36.80     19.62     28.10     25.92     25.72      3.08     20.95     82.62      3.11     19.01     25.66     18.97     21.33     22.58     21.46      8.34      7.63     33.18     29.29     37.02     40.30     33.49     34.77     26.68     32.35     18.01     21.44    -56.20    -56.20    -54.24    -54.24     29.78     23.84      8.29     -2.53     22.70      1.70      2.68     18.55     17.82     83.57     32.71     26.12     26.85    -59.00    -59.17    -58.75    -59.58
2018-01-25T00:09:30     25.97     39.24     24.09     36.85     19.65     28.15     25.94     25.85      3.12     20.97     83.01      3.15     18.99     25.75     19.03     21.33     22.60     21.50      8.36      7.64     33.22     29.34     37.08     40.34     33.56     34.85     26.71     32.42     18.00     21.47    -56.20    -56.50    -54.24    -54.24     29.78     23.92      8.29     -2.45     22.70      1.70      2.68     18.55     17.82     83.90     32.71     26.28     27.01    -59.00    -59.00    -58.17    -59.17
