DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2015-06-04T00:00:30     29.72     41.71     28.89     40.09     23.92     33.38     27.64     29.76      2.02     20.97     88.38      1.76     18.99     30.00     19.04     21.93     24.45     21.46     12.04      6.87     31.52     32.92     35.47     38.69     32.22     33.43     30.24     31.13     21.58     26.46    -59.82    -59.82    -54.24    -54.24     32.71     27.83     12.20      0.48     23.92      0.73      1.38     18.55     17.82     91.30     31.24     30.67     30.51    -61.00    -62.00    -61.00    -62.00
2015-06-04T00:01:30     29.71     41.72     28.87     40.08     23.93     33.39     27.64     29.69      2.02     20.97     88.38      1.74     19.03     29.94     19.00     21.94     24.44     21.48     11.95      6.88     31.52     32.94     35.51     38.69     32.23     33.43     30.21     31.15     21.53     26.42    -59.82    -59.82    -54.24    -54.24     32.71     27.58     11.96      0.48     23.92      0.48      1.46     18.55     17.82     91.14     31.24     30.67     30.51    -61.08    -62.00    -61.00    -62.00
2015-06-04T00:02:30     29.71     41.69     28.86     40.07     23.91     33.39     27.63     29.63      2.00     20.95     88.38      1.73     19.01     29.89     19.00     21.94     24.44     21.47     11.86      6.88     31.52     32.92     35.52     38.70     32.28     33.49     30.20     31.17     21.49     26.36    -59.82    -59.82    -54.24    -54.24     32.71     27.58     11.96      0.40     23.92      0.56      1.38     18.55     17.82     91.30     31.24     30.51     30.51    -61.25    -62.00    -61.00    -62.00
2015-06-04T00:03:30     29.69     41.70     28.84     40.07     23.91     33.40     27.61     29.57      1.98     21.00     88.22      1.71     18.99     29.87     18.97     21.94     24.41     21.49     11.78      6.89     31.52     32.90     35.53     38.70     32.30     33.48     30.19     31.21     21.45     26.32    -59.82    -59.82    -54.24    -54.24     32.71     27.50     11.87      0.24     23.92      0.48      1.21     18.55     17.73     91.30     31.24     30.67     30.51    -61.50    -62.00    -61.00    -62.00
2015-06-04T00:04:30     29.70     41.68     28.81     40.07     23.92     33.38     27.60     29.50      1.97     20.98     88.38      1.69     18.98     29.84     19.04     21.95     24.42     21.44     11.68      6.88     31.52     32.89     35.55     38.69     32.33     33.50     30.18     31.21     21.41     26.25    -59.82    -59.82    -54.24    -54.24     32.71     27.42     11.71      0.24     23.92      0.48      1.21     18.55     17.82     91.22     31.24     30.59     30.51    -61.58    -62.00    -61.00    -62.00
2015-06-04T00:05:30     29.69     41.67     28.80     40.07     23.90     33.39     27.58     29.44      1.95     20.98     88.38      1.66     19.04     29.80     19.02     21.93     24.41     21.44     11.60      6.89     31.54     32.88     35.56     38.70     32.33     33.50     30.15     31.23     21.35     26.20    -59.82    -59.82    -54.24    -54.24     32.71     27.34     11.71      0.16     23.92      0.48      1.21     18.55     17.82     91.30     31.24     30.59     30.51    -62.00    -62.00    -61.00    -62.00
2015-06-04T00:06:30     29.69     41.67     28.77     40.06     23.90     33.38     27.56     29.40      1.92     20.96     88.59      1.63     19.07     29.77     19.02     21.94     24.41     21.43     11.51      6.90     31.57     32.89     35.56     38.75     32.36     33.50     30.17     31.23     21.31     26.15    -59.82    -59.82    -54.24    -54.24     32.71     27.34     11.63     -0.01     23.92      0.48      1.21     18.63     17.82     91.30     31.24     30.51     30.51    -62.00    -62.00    -61.08    -62.00
2015-06-04T00:07:30     29.66     41.66     28.74     40.02     23.90     33.39     27.56     29.36      1.89     21.00     88.48      1.61     19.04     29.73     19.00     21.95     24.40     21.46     11.40      6.89     31.57     32.86     35.54     38.75     32.39     33.50     30.15     31.27     21.27     26.10    -59.82    -59.82    -54.24    -54.24     32.71     27.34     11.47     -0.01     23.92      0.48      1.21     18.63     17.82     91.06     31.24     30.51     30.51    -62.00    -62.00    -61.17    -62.08
2015-06-04T00:08:30     29.67     41.67     28.72     40.02     23.89     33.37     27.56     29.35      1.89     20.98     88.59      1.58     19.02     29.72     19.01     21.94     24.40     21.46     11.34      6.89     31.58     32.82     35.58     38.77     32.40     33.54     30.15     31.30     21.23     26.05    -59.82    -59.82    -54.24    -54.24     32.71     27.34     11.47     -0.01     23.92      0.48      1.21     18.55     17.82     91.06     31.24     30.51     30.51    -62.00    -62.00    -61.75    -62.08
2015-06-04T00:09:30     29.65     41.69     28.69     40.01     23.88     33.36     27.55     29.30      1.86     20.98     88.43      1.56     18.99     29.68     19.04     21.94     24.40     21.45     11.27      6.89     31.61     32.83     35.57     38.77     32.41     33.52     30.13     31.30     21.17     25.99    -59.82    -59.82    -54.24    -54.24     32.71     27.34     11.31     -0.01     23.92      0.48      1.21     18.55     17.82     91.06     31.24     30.59     30.51    -62.00    -62.00    -61.75    -62.42
