DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2016-11-16T00:00:30     25.99     38.54     24.19     36.64     20.29     28.92     26.01     24.91      2.72     20.97     76.03      2.57     18.99     25.39     19.04     21.27     22.81     21.46      9.01      7.54     31.51     29.22     35.45     38.79     32.23     33.53     26.99     31.08     19.42     21.62    -59.82    -59.82    -54.24    -54.24     29.05     23.43      9.11     -1.47     22.70      1.30      2.11     18.55     17.90     77.22     31.73     26.85     27.34    -62.00    -62.00    -61.00    -62.00
2016-11-16T00:01:30     25.98     38.58     24.24     36.67     20.32     28.96     26.01     25.03      2.72     20.96     76.17      2.58     19.05     25.49     19.02     21.27     22.82     21.45      9.06      7.54     31.59     29.24     35.54     38.85     32.23     33.59     27.01     31.10     19.45     21.71    -59.52    -59.82    -54.24    -54.24     29.05     23.43      9.27     -1.47     22.70      1.21      2.19     18.55     17.82     77.55     31.73     26.85     27.26    -62.00    -62.00    -61.08    -62.00
2016-11-16T00:02:30     25.98     38.60     24.26     36.71     20.32     29.00     26.03     25.13      2.73     20.98     76.61      2.59     19.02     25.56     19.01     21.28     22.81     21.47      9.11      7.54     31.67     29.28     35.59     38.90     32.28     33.63     26.98     31.14     19.49     21.78    -59.82    -59.82    -54.24    -54.24     29.05     23.67      9.27     -1.47     22.70      1.21      2.19     18.55     17.82     77.79     31.73     26.85     27.26    -62.00    -62.00    -61.08    -62.00
2016-11-16T00:03:30     25.97     38.67     24.29     36.76     20.34     29.02     26.07     25.19      2.74     20.97     76.89      2.60     18.98     25.65     18.99     21.28     22.82     21.44      9.14      7.54     31.76     29.32     35.66     38.93     32.31     33.69     27.00     31.18     19.53     21.86    -59.82    -59.82    -54.24    -54.24     29.05     23.67      9.27     -1.47     22.70      1.30      2.19     18.55     17.82     78.04     31.81     26.85     27.26    -62.00    -62.00    -61.08    -62.00
2016-11-16T00:04:30     25.96     38.71     24.34     36.80     20.34     29.08     26.06     25.28      2.74     20.99     77.32      2.61     19.03     25.75     19.01     21.29     22.82     21.46      9.18      7.54     31.87     29.34     35.72     38.98     32.35     33.72     26.98     31.24     19.58     21.93    -59.82    -59.82    -54.24    -54.24     29.13     23.84      9.27     -1.47     22.70      1.21      2.19     18.55     17.82     78.44     31.98     26.85     27.17    -62.00    -62.00    -61.08    -62.00
2016-11-16T00:05:30     25.96     38.76     24.37     36.84     20.36     29.11     26.08     25.39      2.75     20.98     77.57      2.63     19.04     25.84     18.99     21.30     22.83     21.46      9.23      7.54     31.96     29.36     35.81     39.06     32.41     33.78     26.98     31.28     19.59     21.97    -59.82    -59.82    -54.24    -54.24     29.29     23.92      9.27     -1.47     22.70      1.21      2.19     18.55     17.82     78.69     31.98     26.85     27.34    -62.00    -62.00    -61.08    -62.00
2016-11-16T00:06:30     26.00     38.78     24.42     36.87     20.35     29.17     26.09     25.47      2.77     20.97     77.93      2.65     19.00     25.93     19.02     21.31     22.83     21.44      9.26      7.54     32.06     29.38     35.84     39.15     32.46     33.84     27.00     31.35     19.61     22.03    -59.82    -59.82    -54.24    -54.24     29.29     24.00      9.27     -1.47     22.70      1.30      2.19     18.55     17.82     79.09     31.98     26.85     27.17    -62.00    -62.00    -61.00    -62.00
2016-11-16T00:07:30     26.02     38.82     24.45     36.91     20.38     29.21     26.12     25.55      2.79     20.97     78.33      2.66     19.04     26.01     19.00     21.30     22.83     21.49      9.29      7.54     32.15     29.42     35.94     39.21     32.51     33.87     26.98     31.41     19.63     22.11    -59.82    -59.82    -54.24    -54.24     29.29     24.16      9.35     -1.55     22.78      1.46      2.19     18.55     17.82     79.50     32.14     26.93     27.17    -61.92    -62.00    -61.00    -62.00
2016-11-16T00:08:30     26.01     38.85     24.49     36.98     20.40     29.25     26.14     25.64      2.80     20.97     78.85      2.67     19.01     26.11     19.02     21.32     22.84     21.46      9.33      7.54     32.25     29.44     35.99     39.29     32.59     33.91     26.97     31.47     19.62     22.17    -59.82    -59.82    -54.24    -54.24     29.29     24.24      9.43     -1.72     22.70      1.46      2.19     18.55     17.82     79.75     32.22     26.85     27.26    -61.83    -62.00    -61.00    -62.00
2016-11-16T00:09:30     26.00     38.86     24.54     36.99     20.41     29.30     26.16     25.72      2.81     20.95     79.08      2.70     19.01     26.16     19.03     21.32     22.84     21.46      9.35      7.54     32.39     29.49     36.07     39.39     32.64     33.98     26.99     31.51     19.61     22.21    -59.82    -59.82    -54.24    -54.24     29.29     24.41      9.51     -1.63     22.78      1.46      2.19     18.55     17.82     80.15     32.22     26.93     27.34    -61.50    -62.00    -61.00    -62.00
2016-11-16T00:10:30     25.97     38.90     24.58     37.01     20.41     29.33     26.16     25.79      2.83     20.99     79.38      2.72     19.00     26.24     18.98     21.33     22.85     21.44      9.37      7.55     32.49     29.49     36.16     39.48     32.69     34.03     27.03     31.59     19.60     22.27    -59.82    -59.82    -54.24    -54.24     29.29     24.41      9.51     -1.72     22.78      1.46      2.27     18.55     17.82     80.48     32.22     26.93     27.34    -61.50    -62.00    -61.00    -62.00
