DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2016-09-21T00:00:30     31.09     44.56     30.11     42.50     24.66     33.89     28.22     31.56      0.91     21.00     92.39      0.63     19.01     31.56     18.99     21.93     24.74     21.48     12.97      6.56     30.23     34.59     34.89     37.03     31.62     32.88     31.63     30.44     21.44     27.19    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.01      4.88     23.92     -0.49      0.16     18.55     17.57     95.21     30.27     31.98     31.98    -64.00    -64.00    -63.67    -64.00
2016-09-21T00:01:30     31.10     44.58     30.13     42.52     24.65     33.90     28.22     31.53      0.90     21.00     92.45      0.63     19.00     31.53     18.98     21.93     24.76     21.46     12.97      6.56     30.18     34.59     34.86     37.03     31.55     32.85     31.63     30.41     21.47     27.19    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      4.88     23.92     -0.49      0.24     18.55     17.65     95.13     30.35     32.14     31.98    -64.00    -64.00    -63.83    -64.00
2016-09-21T00:02:30     31.08     44.56     30.12     42.53     24.65     33.89     28.23     31.54      0.90     20.98     92.21      0.62     19.01     31.54     18.98     21.93     24.76     21.48     12.99      6.55     30.15     34.61     34.82     37.00     31.55     32.79     31.60     30.40     21.50     27.19    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      4.88     23.92     -0.66      0.24     18.55     17.73     95.05     30.27     32.06     31.98    -64.00    -64.00    -64.00    -64.08
2016-09-21T00:03:30     31.08     44.56     30.11     42.53     24.64     33.85     28.24     31.52      0.89     20.97     92.10      0.62     18.99     31.53     19.00     21.93     24.75     21.46     12.99      6.54     30.13     34.58     34.74     36.97     31.49     32.77     31.61     30.35     21.52     27.20    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      4.96     23.92     -0.66      0.24     18.55     17.57     94.96     30.27     31.98     31.98    -64.00    -64.00    -64.00    -64.08
2016-09-21T00:04:30     31.07     44.58     30.09     42.49     24.62     33.85     28.22     31.51      0.88     21.00     92.21      0.61     18.98     31.51     18.98     21.92     24.77     21.49     12.99      6.54     30.08     34.57     34.73     36.91     31.49     32.74     31.60     30.31     21.52     27.19    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      5.12     23.92     -0.74      0.24     18.55     17.73     94.96     30.27     32.06     31.98    -64.00    -64.00    -63.92    -64.33
2016-09-21T00:05:30     31.06     44.55     30.06     42.50     24.64     33.86     28.22     31.50      0.87     20.99     91.98      0.60     18.99     31.51     18.97     21.93     24.75     21.44     12.98      6.54     30.02     34.57     34.67     36.85     31.39     32.72     31.60     30.26     21.55     27.23    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      5.12     23.92     -0.74      0.16     18.55     17.57     94.96     30.27     32.06     31.98    -64.00    -64.00    -64.00    -64.50
2016-09-21T00:06:30     31.07     44.57     30.08     42.50     24.63     33.85     28.24     31.51      0.85     20.98     91.86      0.59     19.02     31.51     18.97     21.92     24.75     21.46     13.01      6.53     30.02     34.58     34.67     36.83     31.38     32.69     31.59     30.25     21.59     27.22    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      5.12     23.92     -0.66      0.16     18.55     17.57     94.80     30.27     32.06     31.98    -64.00    -64.08    -64.00    -64.58
2016-09-21T00:07:30     31.04     44.60     30.05     42.50     24.62     33.85     28.24     31.51      0.84     20.98     92.10      0.57     18.98     31.50     19.00     21.92     24.77     21.47     13.02      6.53     29.98     34.61     34.63     36.80     31.32     32.65     31.58     30.18     21.62     27.23    -63.45    -63.45    -54.24    -54.24     34.66     29.37     13.18      5.28     23.92     -0.74     -0.01     18.55     17.57     94.72     30.27     31.98     31.98    -64.00    -64.17    -64.00    -64.75
2016-09-21T00:08:30     31.06     44.55     30.06     42.50     24.63     33.82     28.26     31.52      0.82     20.98     91.80      0.55     19.01     31.52     19.00     21.93     24.77     21.45     13.04      6.53     29.95     34.59     34.59     36.77     31.27     32.63     31.61     30.14     21.67     27.25    -63.45    -63.45    -54.24    -54.24     34.66     29.29     13.18      5.36     23.92     -0.74      0.07     18.55     17.73     94.72     30.27     31.98     31.98    -64.00    -64.33    -64.00    -65.00
2016-09-21T00:09:30     31.06     44.58     30.05     42.50     24.62     33.81     28.26     31.51      0.79     20.98     91.92      0.54     18.97     31.51     18.99     21.93     24.77     21.44     13.07      6.52     29.92     34.56     34.53     36.75     31.20     32.58     31.60     30.10     21.73     27.29    -63.45    -63.45    -54.24    -54.24     34.66     29.45     13.18      5.36     23.92     -0.74     -0.01     18.55     17.57     94.72     30.27     31.98     31.98    -64.00    -64.75    -64.00    -64.92
2016-09-21T00:10:30     31.04     44.56     30.06     42.50     24.62     33.81     28.27     31.53      0.78     20.97     91.68      0.53     19.01     31.53     19.01     21.93     24.77     21.47     13.12      6.52     29.88     34.57     34.53     36.70     31.18     32.57     31.59     30.03     21.78     27.30    -63.45    -63.45    -54.24    -54.24     34.74     29.53     13.34      5.36     23.92     -0.74     -0.01     18.55     17.82     94.72     30.27     32.06     31.98    -64.00    -64.83    -64.00    -65.00
2016-09-21T00:11:30     31.05     44.55     30.06     42.51     24.61     33.81     28.28     31.54      0.76     20.98     91.69      0.52     19.00     31.54     19.01     21.92     24.78     21.49     13.16      6.53     29.89     34.54     34.51     36.69     31.13     32.56     31.60     30.01     21.83     27.34    -63.45    -63.45    -54.24    -54.24     34.66     29.53     13.26      5.36     23.92     -0.74     -0.01     18.55     17.57     94.48     30.27     31.98     31.98    -64.00    -64.75    -64.00    -64.92
2016-09-21T00:12:30     31.04     44.57     30.05     42.53     24.62     33.82     28.28     31.57      0.75     20.99     91.63      0.50     18.96     31.56     18.97     21.93     24.78     21.46     13.21      6.51     29.87     34.56     34.47     36.63     31.08     32.51     31.61     29.98     21.88     27.35    -63.45    -63.45    -54.24    -54.24     34.66     29.53     13.42      5.20     23.92     -0.74     -0.01     18.55     17.65     94.48     30.27     32.06     31.98    -64.00    -64.92    -64.00    -65.00
2016-09-21T00:13:30     31.03     44.56     30.05     42.50     24.62     33.83     28.28     31.58      0.73     21.00     91.92      0.48     19.00     31.57     18.99     21.93     24.78     21.47     13.25      6.51     29.83     34.50     34.46     36.60     31.04     32.49     31.61     29.93     21.93     27.39    -63.45    -63.45    -54.24    -54.24     34.66     29.53     13.42      4.96     23.92     -0.74     -0.01     18.55     17.57     94.48     30.27     31.98     31.98    -64.00    -65.00    -64.00    -65.00
2016-09-21T00:14:30     31.04     44.58     30.08     42.53     24.61     33.82     28.29     31.58      0.72     20.99     92.04      0.47     19.01     31.60     18.97     21.92     24.78     21.47     13.27      6.52     29.82     34.51     34.47     36.59     31.02     32.46     31.60     29.90     21.97     27.40    -63.45    -63.45    -54.24    -54.24     34.66     29.53     13.42      4.88     23.92     -0.74     -0.01     18.55     17.57     94.48     30.27     31.98     31.98    -64.00    -65.00    -64.00    -65.00
2016-09-21T00:15:30     31.04     44.54     30.06     42.53     24.62     33.82     28.31     31.60      0.71     20.98     91.74      0.46     18.99     31.62     19.01     21.92     24.77     21.48     13.29      6.51     29.80     34.51     34.41     36.59     31.01     32.45     31.61     29.89     22.02     27.45    -63.45    -63.45    -54.24    -54.24     34.66     29.62     13.42      4.63     23.92     -0.74     -0.01     18.55     17.73     94.39     30.19     31.98     31.98    -64.00    -65.00    -64.00    -65.00
2016-09-21T00:16:30     31.04     44.55     30.08     42.53     24.61     33.82     28.31     31.59      0.71     20.99     91.74      0.46     19.01     31.66     18.99     21.92     24.79     21.45     13.30      6.52     29.79     34.51     34.42     36.61     30.98     32.43     31.62     29.86     22.07     27.50    -63.45    -63.45    -54.24    -54.24     34.66     29.62     13.42      4.47     23.92     -0.74     -0.01     18.55     17.73     94.39     30.27     32.06     31.98    -64.00    -65.00    -64.00    -65.00
2016-09-21T00:17:30     31.03     44.55     30.07     42.53     24.60     33.82     28.32     31.61      0.70     20.99     91.74      0.45     19.01     31.66     19.03     21.92     24.78     21.47     13.27      6.52     29.77     34.47     34.36     36.54     30.96     32.41     31.61     29.84     22.12     27.52    -63.45    -63.45    -54.24    -54.24     34.66     29.70     13.42      4.39     23.92     -0.74     -0.01     18.55     17.65     94.23     30.27     31.98     31.98    -64.00    -64.92    -64.00    -65.00
2016-09-21T00:18:30     31.03     44.54     30.09     42.53     24.59     33.83     28.31     31.60      0.69     21.00     91.68      0.44     19.02     31.69     19.00     21.93     24.78     21.46     13.26      6.51     29.78     34.47     34.38     36.57     30.95     32.42     31.60     29.83     22.18     27.55    -63.45    -63.45    -54.24    -54.24     34.66     29.78     13.42      4.39     23.92     -0.74     -0.01     18.47     17.73     94.23     30.27     31.98     31.98    -64.08    -65.00    -64.00    -65.00
