DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2018-07-11T00:00:30     29.80     44.91     28.96     42.43     23.81     32.51     27.81     31.08      1.15     20.98     89.60      0.86     18.99     30.89     18.98     21.79     24.38     21.44     11.98      6.93     29.28     34.20     33.85     36.00     30.33     31.91     30.32     29.28     22.11     26.85    -63.45    -63.45    -54.24    -54.24     34.82     29.29     11.96      3.41     23.43     -0.25      0.48     18.55     17.57     92.20     29.53     31.49     30.51    -62.00    -63.00    -62.00    -63.00
2018-07-11T00:01:30     29.79     44.91     28.98     42.47     23.80     32.51     27.81     31.07      1.16     20.99     89.60      0.89     18.98     30.89     18.99     21.79     24.45     21.50     11.97      6.93     29.27     34.22     33.84     35.99     30.32     31.91     30.33     29.26     22.18     26.90    -63.45    -63.45    -54.24    -54.24     34.82     29.29     11.96      3.25     23.43     -0.25      0.48     18.55     17.57     92.20     29.53     31.49     30.51    -62.00    -63.00    -62.00    -63.00
2018-07-11T00:02:30     29.80     44.91     28.98     42.43     23.81     32.52     27.83     31.04      1.19     20.98     89.71      0.91     18.99     30.93     18.97     21.79     24.43     21.46     11.95      6.93     29.29     34.22     33.84     35.96     30.28     31.88     30.34     29.25     22.24     26.93    -62.85    -63.45    -54.24    -54.24     34.82     29.29     11.96      3.17     23.43     -0.25      0.48     18.55     17.57     92.12     29.53     31.49     30.51    -62.00    -62.67    -62.00    -63.00
2018-07-11T00:03:30     29.80     44.89     28.98     42.44     23.81     32.51     27.82     31.04      1.21     20.98     89.60      0.94     19.02     30.94     19.03     21.79     24.40     21.49     11.94      6.93     29.31     34.22     33.82     35.97     30.28     31.90     30.35     29.22     22.27     26.98    -62.24    -62.85    -54.24    -54.24     34.74     29.29     11.96      2.92     23.43     -0.25      0.48     18.55     17.57     92.12     29.53     31.49     30.51    -62.00    -62.42    -62.00    -63.00
2018-07-11T00:04:30     29.80     44.89     29.00     42.48     23.80     32.52     27.82     31.01      1.24     20.99     89.66      0.96     19.01     30.94     18.98     21.80     24.38     21.46     11.92      6.93     29.31     34.22     33.82     35.99     30.24     31.86     30.35     29.21     22.30     27.01    -61.03    -63.45    -54.24    -54.24     34.82     29.29     11.96      2.76     23.43     -0.25      0.48     18.55     17.57     92.03     29.70     31.49     30.59    -62.00    -62.25    -62.00    -62.50
2018-07-11T00:05:30     29.79     44.92     29.01     42.44     23.83     32.51     27.82     31.00      1.26     20.98     89.49      0.99     19.01     30.95     18.99     21.80     24.41     21.46     11.90      6.93     29.33     34.22     33.84     36.00     30.25     31.87     30.36     29.21     22.36     27.05    -62.24    -62.24    -54.24    -54.24     34.91     29.29     11.96      2.68     23.43     -0.25      0.48     18.55     17.57     92.03     29.78     31.49     30.51    -62.00    -62.00    -61.83    -62.17
2018-07-11T00:06:30     29.82     44.91     29.01     42.47     23.80     32.52     27.83     30.98      1.28     20.99     89.55      1.01     19.03     30.97     19.01     21.80     24.40     21.46     11.87      6.93     29.33     34.22     33.82     35.99     30.24     31.87     30.36     29.20     22.40     27.09    -63.45    -61.03    -54.24    -54.24     34.82     29.29     11.96      2.52     23.43     -0.09      0.48     18.55     17.65     92.03     29.78     31.49     30.51    -62.00    -62.00    -61.50    -62.00
2018-07-11T00:07:30     29.82     44.92     29.04     42.45     23.83     32.55     27.83     30.97      1.30     20.99     89.28      1.04     19.01     30.97     19.00     21.81     24.40     21.45     11.85      6.94     29.36     34.21     33.82     35.97     30.24     31.88     30.37     29.19     22.42     27.12    -61.03    -62.24    -54.24    -54.24     34.74     29.29     11.96      2.35     23.43     -0.01      0.56     18.55     17.73     92.03     29.78     31.49     30.67    -62.00    -62.00    -61.00    -62.00
2018-07-11T00:08:30     29.80     44.91     29.05     42.52     23.83     32.55     27.83     30.94      1.33     21.00     89.01      1.08     19.02     30.96     19.01     21.81     24.40     21.46     11.83      6.94     29.37     34.22     33.83     36.01     30.22     31.90     30.39     29.20     22.46     27.14    -59.82    -61.03    -54.24    -54.24     34.66     29.05     11.96      2.19     23.43     -0.01      0.64     18.55     17.57     91.95     29.78     31.49     30.67    -61.92    -62.00    -61.00    -62.00
2018-07-11T00:09:30     29.81     44.90     29.06     42.48     23.83     32.54     27.83     30.93      1.35     20.98     88.96      1.10     19.02     30.98     18.99     21.82     24.39     21.47     11.81      6.94     29.40     34.20     33.82     36.02     30.23     31.90     30.40     29.20     22.48     27.18    -59.82    -59.82    -54.24    -54.24     34.66     29.05     11.96      2.11     23.43     -0.01      0.73     18.55     17.57     91.87     29.78     31.49     30.76    -61.75    -62.00    -61.00    -62.00
