DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2017-07-13T00:00:30     29.78     43.95     28.95     41.99     23.72     33.13     27.63     29.67      1.73     20.98     89.66      1.58     18.99     30.13     19.01     21.81     24.21     21.47     11.05      6.97     29.82     33.35     34.10     36.50     30.55     32.03     30.36     29.43     21.49     26.50    -56.20    -56.20    -54.24    -54.24     33.44     27.50     10.98     -0.25     23.67      0.24      0.97     18.55     17.65     92.28     29.78     31.00     30.51    -60.00    -61.00    -60.00    -61.00
2017-07-13T00:01:30     29.78     43.93     28.91     41.96     23.72     33.13     27.62     29.60      1.72     20.96     89.55      1.56     18.99     30.09     18.97     21.82     24.21     21.44     10.96      6.97     29.84     33.35     34.13     36.49     30.57     32.08     30.35     29.45     21.44     26.44    -56.20    -56.20    -54.24    -54.24     33.44     27.42     10.98     -0.41     23.67      0.24      0.97     18.55     17.57     92.28     29.78     31.00     30.59    -60.00    -60.92    -60.00    -61.00
2017-07-13T00:02:30     29.78     43.95     28.90     41.97     23.72     33.14     27.62     29.52      1.71     20.95     89.71      1.54     19.00     30.03     18.98     21.82     24.21     21.47     10.86      6.97     29.82     33.33     34.15     36.51     30.61     32.08     30.35     29.48     21.39     26.40    -56.20    -56.20    -54.24    -54.24     33.44     27.34     10.74     -0.49     23.67      0.24      0.97     18.55     17.65     92.28     29.78     31.00     30.51    -60.00    -61.00    -60.00    -61.00
2017-07-13T00:03:30     29.76     43.95     28.88     41.98     23.71     33.13     27.59     29.45      1.69     20.97     89.55      1.51     18.99     29.99     18.99     21.83     24.20     21.45     10.76      6.97     29.85     33.35     34.16     36.51     30.61     32.10     30.33     29.50     21.35     26.33    -56.20    -56.50    -54.24    -54.24     33.44     27.34     10.74     -0.66     23.67      0.16      0.97     18.55     17.57     92.28     29.70     31.00     30.51    -60.08    -61.00    -60.00    -61.00
2017-07-13T00:04:30     29.76     43.97     28.84     41.98     23.70     33.14     27.59     29.41      1.67     20.98     89.60      1.49     19.00     29.96     19.01     21.82     24.18     21.46     10.66      6.98     29.85     33.34     34.16     36.51     30.66     32.11     30.32     29.53     21.31     26.28    -56.20    -56.20    -54.24    -54.24     33.44     27.26     10.57     -0.74     23.67      0.07      0.97     18.55     17.73     92.28     29.70     31.00     30.51    -60.00    -61.00    -60.00    -61.00
2017-07-13T00:05:30     29.76     43.93     28.86     41.97     23.69     33.12     27.55     29.35      1.65     20.97     89.66      1.47     19.00     29.90     19.00     21.84     24.19     21.46     10.57      6.98     29.87     33.33     34.16     36.52     30.65     32.11     30.31     29.54     21.25     26.21    -56.50    -56.20    -54.24    -54.24     33.44     27.09     10.49     -0.74     23.67     -0.01      0.97     18.55     17.57     92.28     29.70     31.00     30.51    -60.08    -61.00    -60.00    -61.00
2017-07-13T00:06:30     29.72     43.95     28.81     41.96     23.69     33.13     27.56     29.31      1.62     20.98     89.50      1.44     19.02     29.88     18.99     21.83     24.17     21.42     10.47      6.98     29.87     33.30     34.17     36.56     30.67     32.11     30.29     29.57     21.21     26.16    -56.20    -56.50    -54.24    -54.24     33.44     27.09     10.49     -0.74     23.67     -0.01      0.97     18.55     17.65     92.28     29.78     31.00     30.51    -60.50    -61.00    -60.00    -61.00
2017-07-13T00:07:30     29.73     43.92     28.80     41.95     23.67     33.13     27.55     29.29      1.60     20.97     89.60      1.42     18.99     29.87     19.02     21.83     24.17     21.46     10.41      6.99     29.88     33.29     34.16     36.56     30.69     32.11     30.28     29.56     21.17     26.11    -56.20    -56.50    -54.24    -54.24     33.44     27.09     10.33     -0.82     23.67     -0.01      0.97     18.55     17.82     92.28     29.70     31.00     30.51    -60.92    -61.00    -60.00    -61.00
2017-07-13T00:08:30     29.73     43.95     28.76     41.94     23.67     33.12     27.55     29.26      1.58     20.97     89.55      1.39     19.02     29.86     19.00     21.84     24.17     21.47     10.33      6.99     29.90     33.31     34.19     36.54     30.70     32.08     30.27     29.58     21.14     26.05    -56.50    -57.10    -54.24    -54.24     33.44     27.09     10.25     -0.74     23.67     -0.01      0.97     18.55     17.57     92.12     29.78     31.00     30.51    -60.92    -61.00    -60.00    -61.00
2017-07-13T00:09:30     29.73     43.94     28.75     41.92     23.67     33.11     27.53     29.23      1.56     20.98     89.39      1.36     19.01     29.84     19.00     21.82     24.15     21.44     10.26      6.98     29.90     33.32     34.17     36.55     30.68     32.06     30.26     29.60     21.10     26.01    -56.20    -57.71    -54.24    -54.24     33.44     27.09     10.25     -0.74     23.67     -0.01      0.89     18.55     17.57     92.12     29.62     31.00     30.51    -61.00    -61.00    -60.00    -61.00
