DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2015-07-30T00:00:30     29.61     42.13     28.61     39.90     23.74     32.48     27.61     29.22      2.20     20.97     88.27      1.90     18.99     29.61     19.03     21.96     24.24     21.47     11.20      7.07     32.02     33.67     36.02     39.16     32.70     33.93     30.03     31.56     21.20     25.99    -59.82    -59.82    -54.24    -54.24     34.25     27.09     11.22     -0.25     23.92      0.73      1.46     18.55     17.82     91.06     31.73     31.00     30.43    -61.00    -61.00    -60.50    -61.42
2015-07-30T00:01:30     29.60     42.11     28.58     39.88     23.72     32.47     27.59     29.19      2.18     20.95     88.53      1.88     18.99     29.59     19.05     21.96     24.24     21.44     11.12      7.07     32.05     33.67     36.04     39.17     32.70     33.92     30.04     31.55     21.17     25.95    -58.92    -59.52    -54.24    -54.24     34.17     27.09     11.22     -0.25     23.92      0.73      1.46     18.55     17.82     91.06     31.73     31.00     30.35    -61.00    -61.00    -60.83    -61.75
2015-07-30T00:02:30     29.58     42.10     28.56     39.86     23.73     32.46     27.59     29.16      2.16     20.99     88.22      1.86     19.00     29.59     19.03     21.96     24.23     21.46     11.08      7.07     32.05     33.65     36.05     39.19     32.72     33.93     30.01     31.61     21.14     25.92    -59.82    -59.82    -54.24    -54.24     34.17     27.09     11.22     -0.25     23.92      0.73      1.46     18.55     17.82     91.06     31.73     31.00     30.27    -61.00    -61.17    -60.83    -62.00
2015-07-30T00:03:30     29.58     42.09     28.55     39.86     23.72     32.47     27.61     29.15      2.15     20.95     88.38      1.84     19.10     29.57     19.01     21.96     24.22     21.46     11.02      7.08     32.08     33.66     36.07     39.23     32.75     33.95     30.01     31.60     21.11     25.87    -59.52    -59.52    -54.24    -54.24     34.17     27.09     11.06     -0.25     23.92      0.73      1.46     18.63     17.82     91.06     31.73     31.00     30.27    -61.00    -61.42    -60.92    -62.00
2015-07-30T00:04:30     29.59     42.10     28.53     39.83     23.72     32.47     27.59     29.13      2.12     20.98     88.38      1.82     19.08     29.54     18.99     21.97     24.22     21.39     10.98      7.08     32.08     33.64     36.06     39.26     32.77     33.97     29.99     31.65     21.07     25.83    -59.82    -59.82    -54.24    -54.24     34.17     27.09     11.14     -0.25     23.92      0.73      1.46     18.63     17.82     91.06     31.73     31.00     30.27    -61.00    -61.92    -61.00    -62.00
2015-07-30T00:05:30     29.58     42.10     28.53     39.86     23.71     32.46     27.60     29.13      2.10     20.96     88.38      1.80     19.06     29.54     18.98     21.97     24.22     21.41     10.94      7.08     32.09     33.63     36.09     39.26     32.79     33.97     29.99     31.64     21.03     25.80    -59.52    -59.82    -54.24    -54.24     34.17     27.09     10.98     -0.17     23.92      0.64      1.38     18.55     17.82     91.06     31.73     31.00     30.27    -61.00    -62.00    -61.00    -62.00
2015-07-30T00:06:30     29.56     42.09     28.50     39.81     23.70     32.44     27.60     29.13      2.09     20.99     88.33      1.78     19.05     29.54     18.98     21.98     24.23     21.44     10.92      7.09     32.10     33.63     36.14     39.27     32.83     33.99     29.99     31.67     21.01     25.76    -59.82    -59.82    -54.24    -54.24     34.17     27.09     10.98     -0.01     23.92      0.64      1.38     18.55     17.82     91.06     31.73     31.00     30.27    -61.08    -62.00    -61.00    -62.00
2015-07-30T00:07:30     29.54     42.07     28.50     39.83     23.70     32.44     27.60     29.14      2.06     20.97     88.22      1.75     19.05     29.56     19.05     21.97     24.21     21.47     10.91      7.09     32.09     33.63     36.12     39.27     32.84     33.99     29.97     31.67     20.97     25.74    -59.82    -59.82    -54.24    -54.24     34.17     27.09     10.98     -0.01     23.92      0.56      1.30     18.55     17.82     91.06     31.73     31.00     30.27    -61.17    -62.00    -61.00    -62.00
2015-07-30T00:08:30     29.54     42.08     28.48     39.82     23.69     32.44     27.61     29.15      2.05     20.99     88.38      1.74     19.04     29.56     19.02     21.95     24.21     21.47     10.90      7.09     32.09     33.63     36.14     39.30     32.87     34.01     29.97     31.72     20.94     25.72    -59.82    -59.82    -54.24    -54.24     34.17     27.09     10.98      0.07     23.92      0.56      1.38     18.55     17.82     91.06     31.73     31.00     30.27    -61.42    -62.00    -61.00    -62.00
2015-07-30T00:09:30     29.53     42.06     28.48     39.80     23.71     32.43     27.59     29.16      2.03     20.97     88.38      1.71     19.01     29.59     19.01     21.95     24.24     21.45     10.90      7.09     32.11     33.62     36.17     39.35     32.87     34.02     29.96     31.74     20.90     25.69    -59.82    -59.82    -54.24    -54.24     34.17     27.09     10.98      0.24     23.92      0.48      1.21     18.55     17.82     91.06     31.73     31.00     30.27    -61.75    -62.00    -61.00    -62.00
2015-07-30T00:10:30     29.54     42.08     28.49     39.81     23.69     32.41     27.59     29.17      2.00     20.98     88.12      1.69     19.01     29.60     19.00     21.96     24.21     21.41     10.92      7.09     32.09     33.63     36.19     39.32     32.89     34.04     29.95     31.77     20.86     25.67    -59.82    -59.82    -54.24    -54.24     34.17     27.09     11.06      0.40     23.92      0.56      1.21     18.55     17.82     91.06     31.73     31.00     30.27    -61.92    -62.00    -61.00    -62.00
2015-07-30T00:11:30     29.53     42.07     28.47     39.80     23.69     32.41     27.62     29.21      1.99     20.98     88.22      1.67     19.00     29.62     19.00     21.95     24.22     21.45     10.96      7.09     32.08     33.62     36.20     39.34     32.90     34.04     29.95     31.80     20.84     25.65    -59.82    -59.82    -54.24    -54.24     34.17     27.09     11.14      0.56     23.92      0.48      1.21     18.55     17.82     91.06     31.73     31.00     30.27    -62.00    -62.00    -61.08    -62.00
2015-07-30T00:12:30     29.52     42.07     28.49     39.81     23.68     32.39     27.60     29.25      1.97     20.97     88.53      1.65     19.00     29.65     18.99     21.96     24.23     21.43     10.99      7.09     32.06     33.64     36.20     39.34     32.93     34.08     29.93     31.81     20.83     25.63    -59.82    -61.03    -54.24    -54.24     34.17     27.09     11.14      0.73     23.92      0.48      1.21     18.55     17.73     91.06     31.73     31.00     30.27    -62.00    -62.00    -61.33    -62.00
2015-07-30T00:13:30     29.52     42.08     28.47     39.78     23.69     32.38     27.60     29.27      1.95     20.95     88.53      1.63     19.00     29.66     18.98     21.96     24.22     21.46     11.04      7.09     32.06     33.61     36.19     39.32     32.97     34.05     29.93     31.82     20.82     25.62    -61.03    -61.03    -54.24    -54.24     34.17     27.09     11.22      0.89     23.92      0.48      1.21     18.55     17.82     91.06     31.73     31.00     30.27    -62.00    -62.00    -61.75    -62.17
2015-07-30T00:14:30     29.51     42.08     28.48     39.77     23.69     32.38     27.60     29.31      1.93     20.98     88.53      1.61     18.99     29.65     19.05     21.95     24.22     21.44     11.09      7.09     32.02     33.67     36.22     39.32     32.94     34.07     29.92     31.84     20.79     25.61    -61.03    -61.03    -54.24    -54.24     34.17     27.09     11.22      0.97     23.92      0.48      1.21     18.55     17.82     91.14     31.73     31.00     30.27    -62.00    -62.08    -61.83    -62.50
2015-07-30T00:15:30     29.50     42.07     28.46     39.74     23.68     32.37     27.61     29.33      1.91     20.96     88.43      1.59     18.99     29.63     19.03     21.94     24.23     21.45     11.12      7.09     32.01     33.63     36.20     39.29     32.98     34.10     29.92     31.83     20.77     25.60    -62.24    -63.45    -54.24    -54.24     34.17     27.09     11.22      1.13     23.92      0.48      1.21     18.55     17.82     91.06     31.73     31.00     30.27    -62.00    -62.42    -61.92    -63.00
