DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2015-08-28T00:00:30     30.37     42.61     29.34     40.49     24.05     33.22     27.88     30.58      1.20     21.00     90.37      1.02     19.00     30.58     18.99     21.92     24.54     21.47     11.88      6.66     31.30     33.27     35.67     38.63     32.61     33.63     30.93     31.51     20.82     26.20    -63.45    -63.45    -54.24    -54.24     33.20     28.31     12.04      3.66     24.00     -0.25      0.73     18.55     17.57     93.01     31.08     31.00     31.24    -64.00    -65.00    -64.00    -65.00
2015-08-28T00:01:30     30.36     42.59     29.33     40.47     24.06     33.20     27.89     30.62      1.20     20.97     90.37      1.02     19.03     30.61     19.00     21.93     24.55     21.50     11.96      6.65     31.27     33.29     35.58     38.59     32.60     33.60     30.93     31.47     20.82     26.20    -63.45    -63.45    -54.24    -54.24     33.20     28.48     12.20      3.90     24.00     -0.25      0.73     18.55     17.82     93.01     31.08     31.00     31.24    -64.08    -65.00    -64.00    -65.00
2015-08-28T00:02:30     30.36     42.61     29.33     40.49     24.06     33.20     27.88     30.65      1.19     20.98     90.32      1.02     19.01     30.61     19.02     21.93     24.54     21.49     12.01      6.64     31.22     33.29     35.56     38.55     32.56     33.59     30.92     31.44     20.83     26.20    -63.45    -63.45    -54.24    -54.24     33.20     28.56     12.20      3.90     23.92     -0.25      0.73     18.55     17.73     93.01     31.00     31.00     31.24    -64.17    -65.00    -64.00    -65.00
2015-08-28T00:03:30     30.34     42.59     29.34     40.45     24.06     33.18     27.89     30.69      1.19     20.98     90.26      1.02     19.00     30.62     18.99     21.91     24.54     21.45     12.06      6.63     31.17     33.32     35.53     38.52     32.54     33.56     30.93     31.41     20.82     26.21    -63.45    -63.45    -54.24    -54.24     33.20     28.56     12.20      4.14     23.92     -0.17      0.64     18.55     17.73     93.01     31.00     31.00     31.24    -64.33    -65.00    -64.00    -65.00
2015-08-28T00:04:30     30.36     42.59     29.33     40.48     24.04     33.18     27.90     30.71      1.19     20.96     90.21      1.01     19.01     30.65     19.04     21.92     24.56     21.47     12.12      6.63     31.15     33.29     35.48     38.49     32.51     33.51     30.92     31.36     20.84     26.20    -63.45    -63.45    -54.24    -54.24     33.20     28.56     12.20      4.31     23.92     -0.25      0.73     18.55     17.82     92.93     31.00     31.00     31.24    -64.25    -65.00    -64.00    -65.00
2015-08-28T00:05:30     30.36     42.58     29.34     40.47     24.04     33.17     27.92     30.77      1.18     20.96     90.32      1.01     18.99     30.65     19.00     21.90     24.57     21.46     12.19      6.63     31.11     33.27     35.47     38.44     32.45     33.47     30.92     31.32     20.85     26.21    -63.45    -63.45    -54.24    -54.24     33.28     28.56     12.44      4.39     23.92     -0.25      0.73     18.55     17.65     92.85     31.00     31.00     31.24    -64.50    -65.00    -64.00    -65.00
2015-08-28T00:06:30     30.37     42.64     29.35     40.46     24.05     33.17     27.94     30.80      1.18     20.96     90.21      1.01     19.04     30.65     19.01     21.91     24.58     21.49     12.25      6.62     31.06     33.29     35.45     38.36     32.43     33.43     30.93     31.29     20.87     26.25    -63.45    -63.45    -54.24    -54.24     33.28     28.56     12.44      4.63     24.00     -0.25      0.73     18.55     17.82     92.85     30.92     31.00     31.24    -64.50    -65.00    -64.00    -65.00
2015-08-28T00:07:30     30.35     42.58     29.34     40.45     24.05     33.14     27.95     30.84      1.17     20.99     90.26      1.01     19.05     30.66     19.01     21.91     24.59     21.49     12.31      6.61     31.03     33.30     35.40     38.31     32.39     33.39     30.93     31.28     20.89     26.23    -63.45    -63.45    -54.24    -54.24     33.28     28.80     12.44      4.63     23.92     -0.25      0.56     18.55     17.82     92.77     30.84     31.00     31.24    -64.42    -65.00    -64.00    -65.00
2015-08-28T00:08:30     30.34     42.63     29.34     40.50     24.06     33.13     27.94     30.85      1.18     21.00     90.32      1.01     19.00     30.67     18.99     21.90     24.58     21.47     12.35      6.60     30.99     33.30     35.38     38.29     32.35     33.34     30.94     31.23     20.91     26.27    -63.45    -63.45    -54.24    -54.24     33.36     28.80     12.53      4.79     23.92     -0.17      0.73     18.55     17.73     92.85     30.76     31.00     31.24    -64.58    -65.00    -64.00    -65.00
2015-08-28T00:09:30     30.34     42.59     29.34     40.47     24.05     33.12     27.95     30.90      1.18     20.98     90.10      1.01     18.98     30.70     19.03     21.91     24.59     21.48     12.41      6.60     30.97     33.29     35.31     38.26     32.34     33.32     30.94     31.19     20.94     26.30    -63.45    -63.45    -54.24    -54.24     33.44     28.80     12.69      4.88     23.92     -0.25      0.73     18.55     17.73     92.77     30.76     31.00     31.24    -64.50    -65.00    -64.00    -65.00
2015-08-28T00:10:30     30.33     42.59     29.35     40.47     24.05     33.13     27.98     30.92      1.17     20.98     90.21      1.01     19.05     30.68     19.00     21.91     24.59     21.49     12.46      6.59     30.94     33.30     35.27     38.21     32.26     33.30     30.94     31.15     20.98     26.31    -63.45    -63.45    -54.24    -54.24     33.36     28.80     12.69      4.88     23.92     -0.25      0.64     18.55     17.65     92.77     30.76     31.00     31.24    -64.42    -65.00    -64.00    -65.00
2015-08-28T00:11:30     30.33     42.62     29.34     40.47     24.05     33.11     27.98     30.93      1.17     20.97     90.10      1.01     19.03     30.70     18.97     21.89     24.59     21.49     12.49      6.59     30.88     33.30     35.24     38.17     32.24     33.27     30.94     31.09     21.01     26.34    -63.45    -63.45    -54.24    -54.24     33.44     28.80     12.69      4.88     23.92     -0.25      0.64     18.55     17.65     92.77     30.76     31.00     31.24    -64.25    -65.00    -64.00    -65.00
2015-08-28T00:12:30     30.34     42.62     29.34     40.48     24.04     33.11     27.98     30.94      1.17     20.98     90.26      1.01     18.99     30.71     19.06     21.89     24.61     21.47     12.53      6.59     30.84     33.30     35.22     38.11     32.19     33.24     30.94     31.05     21.04     26.36    -63.45    -63.45    -54.24    -54.24     33.44     28.80     12.69      4.88     23.92     -0.25      0.64     18.55     17.82     92.77     30.76     31.00     31.24    -64.33    -65.00    -64.00    -65.00
2015-08-28T00:13:30     30.34     42.59     29.33     40.47     24.05     33.09     27.99     30.94      1.17     21.00     90.04      1.01     19.01     30.70     19.01     21.89     24.62     21.46     12.54      6.58     30.80     33.32     35.20     38.10     32.16     33.20     30.94     31.01     21.07     26.38    -63.45    -63.45    -54.24    -54.24     33.44     28.80     12.69      4.88     23.92     -0.25      0.73     18.55     17.82     92.77     30.76     31.00     31.24    -64.75    -65.00    -64.00    -65.00
