DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2017-12-28T00:00:30     25.96     38.30     23.88     36.13     18.56     27.88     25.95     25.99      4.08     20.96     84.61      3.78     19.01     25.79     19.00     21.22     22.45     21.47      9.09      7.96     32.26     28.35     36.50     39.55     33.04     34.37     26.46     31.99     17.21     21.33    -53.17    -54.08    -54.24    -54.24     28.40     23.92      9.19      0.24     22.70      2.68      3.41     18.55     17.82     85.61     31.98     25.14     26.77    -55.17    -56.00    -55.00    -56.00
2017-12-28T00:01:30     25.98     38.37     23.94     36.15     18.59     27.91     25.97     26.08      4.10     20.96     84.80      3.79     19.01     25.89     19.02     21.20     22.49     21.49      9.21      7.96     32.23     28.41     36.47     39.54     33.03     34.36     26.47     31.97     17.22     21.38    -52.87    -54.99    -54.24    -54.24     28.56     24.16      9.35      0.64     22.70      2.68      3.41     18.55     17.82     85.77     31.89     25.14     26.77    -55.00    -56.00    -55.00    -56.00
2017-12-28T00:02:30     25.98     38.45     24.00     36.23     18.62     27.92     26.01     26.16      4.10     20.95     85.03      3.80     19.00     25.96     18.99     21.23     22.52     21.47      9.36      7.96     32.22     28.46     36.48     39.54     33.04     34.36     26.48     32.00     17.24     21.44    -52.57    -55.29    -54.24    -54.24     28.56     24.16      9.51      0.97     22.70      2.68      3.41     18.55     17.82     85.93     31.89     25.22     26.77    -55.00    -56.00    -55.00    -56.00
2017-12-28T00:03:30     25.96     38.52     24.06     36.25     18.65     27.98     26.04     26.24      4.12     20.97     84.98      3.81     19.08     26.01     19.00     21.22     22.54     21.44      9.51      7.96     32.19     28.51     36.46     39.54     33.04     34.36     26.50     31.97     17.26     21.49    -52.87    -53.78    -54.24    -54.24     28.56     24.16      9.60      1.30     22.70      2.68      3.41     18.55     17.82     86.09     31.81     25.30     26.85    -55.00    -55.83    -55.00    -56.00
2017-12-28T00:04:30     25.99     38.57     24.12     36.35     18.69     28.01     26.08     26.32      4.13     20.97     85.26      3.81     19.03     26.09     19.00     21.24     22.58     21.51      9.68      7.97     32.16     28.56     36.46     39.47     33.04     34.37     26.52     31.97     17.28     21.54    -52.87    -52.87    -54.24    -54.24     28.72     24.41      9.76      1.54     22.70      2.68      3.41     18.55     17.82     86.18     31.73     25.30     26.85    -55.00    -55.58    -55.00    -56.00
2017-12-28T00:05:30     25.99     38.65     24.15     36.39     18.70     28.04     26.13     26.36      4.13     20.95     85.31      3.81     19.00     26.14     19.03     21.24     22.60     21.48      9.82      7.95     32.14     28.61     36.44     39.46     32.99     34.34     26.53     31.94     17.28     21.59    -52.87    -53.17    -49.43    -54.24     28.80     24.41     10.00      1.70     22.70      2.68      3.41     18.55     17.82     86.42     31.73     25.38     26.85    -55.00    -55.58    -55.00    -56.00
2017-12-28T00:06:30     25.96     38.71     24.21     36.45     18.74     28.07     26.14     26.43      4.13     20.97     85.45      3.80     19.05     26.17     19.01     21.24     22.62     21.47      9.95      7.96     32.10     28.70     36.41     39.45     33.00     34.32     26.54     31.99     17.31     21.65    -52.57    -53.17    -54.24    -54.24     28.80     24.41      9.76      1.70     22.78      2.68      3.41     18.55     17.82     86.50     31.73     25.38     26.77    -55.00    -55.17    -55.00    -56.00
2017-12-28T00:07:30     25.96     38.70     24.25     36.47     18.75     28.11     26.00     26.46      4.13     20.96     85.59      3.80     19.05     26.21     18.96     21.25     22.64     21.47      9.44      7.96     32.05     28.74     36.39     39.43     32.94     34.32     26.34     31.95     17.32     21.72    -52.57    -53.47    -49.43    -54.24     28.80     24.41      8.29      1.70     22.70      2.68      3.41     18.55     17.82     86.66     31.65     25.38     26.36    -55.00    -55.17    -55.00    -56.00
2017-12-28T00:08:30     25.99     38.57     24.25     36.41     18.75     28.14     25.64     26.44      4.13     20.96     85.83      3.79     19.00     26.18     18.99     21.24     22.66     21.49      8.00      7.95     31.96     28.68     36.35     39.36     32.94     34.28     26.59     31.91     17.34     21.76    -52.57    -53.17    -54.24    -54.24     28.80     24.33      7.32      1.38     22.94      2.68      3.41     18.55     17.90     86.91     31.49     25.38     27.01    -55.00    -55.00    -55.00    -55.83
2017-12-28T00:09:30     25.97     38.22     24.27     36.27     18.75     28.15     25.33     26.34      4.13     20.97     85.74      3.77     19.01     26.12     19.03     21.26     22.65     21.46      7.07      7.95     31.90     28.51     36.35     39.22     32.84     34.23     26.36     31.85     17.33     21.78    -52.57    -52.57    -49.43    -54.24     28.80     24.16      6.59      1.13     22.94      2.68      3.33     18.55     17.82     86.91     31.24     25.38     26.60    -55.00    -55.17    -54.92    -55.92
2017-12-28T00:10:30     25.98     37.97     24.27     36.14     18.73     28.16     25.08     26.15      4.12     20.93     85.55      3.77     19.03     25.98     18.98     21.26     22.65     21.49      6.41      7.94     31.79     28.30     36.28     39.13     32.80     34.18     26.72     31.77     17.30     21.79    -52.57    -52.87    -54.24    -54.24     28.80     23.92      5.93      0.73     22.94      2.68      3.33     18.55     17.82     86.91     31.08     25.30     26.77    -55.00    -55.17    -54.83    -56.00
2017-12-28T00:11:30     25.98     37.66     24.27     35.99     18.68     28.10     24.82     25.91      4.11     20.96     85.36      3.75     19.01     25.84     19.02     21.25     22.66     21.46      5.83      7.94     31.64     28.11     36.24     39.02     32.76     34.11     26.24     31.73     17.28     21.77    -52.57    -52.57    -54.24    -54.24     28.72     23.51      5.61      0.32     22.86      2.68      3.25     18.55     17.90     86.66     31.00     25.30     26.85    -55.00    -55.17    -54.92    -56.00
2017-12-28T00:12:30     25.97     37.38     24.23     35.81     18.64     28.07     24.62     25.60      4.10     20.96     84.89      3.72     19.01     25.64     18.99     21.25     22.65     21.48      5.75      7.94     31.52     27.87     36.14     38.90     32.70     34.01     26.89     31.81     17.23     21.73    -52.57    -52.57    -49.43    -54.24     28.56     23.27      6.67     -0.17     22.94      2.68      3.25     18.55     17.82     86.50     30.76     25.22     26.44    -55.00    -55.17    -55.00    -56.00
