DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2014-08-25T00:00:30     29.41     40.44     28.29     38.44     23.48     31.94     27.71     29.93      1.47     20.98     87.20      1.24     19.07     29.61     19.00     21.89     24.49     21.48     12.75      6.70     30.46     33.14     34.82     38.21     31.74     32.82     29.98     30.59     20.92     25.55    -63.45    -63.45    -54.24    -54.24     33.68     28.07     12.93      4.88     23.92      0.24      0.97     18.63     17.82     90.08     30.51     30.51     30.43    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:01:30     29.41     40.44     28.31     38.45     23.49     31.94     27.73     29.94      1.47     20.97     87.20      1.25     19.02     29.60     18.99     21.88     24.49     21.49     12.77      6.70     30.42     33.12     34.80     38.19     31.71     32.79     29.98     30.54     20.96     25.57    -63.45    -63.45    -54.24    -54.24     33.68     28.07     13.01      4.88     23.92      0.24      0.97     18.63     17.82     90.08     30.51     30.51     30.43    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:02:30     29.42     40.38     28.29     38.46     23.48     31.90     27.73     29.96      1.48     20.96     87.20      1.25     19.00     29.62     19.02     21.88     24.49     21.47     12.78      6.70     30.42     33.13     34.76     38.15     31.69     32.75     29.98     30.50     21.03     25.59    -63.45    -63.75    -54.24    -54.24     33.68     28.07     12.93      4.96     23.92      0.24      0.97     18.55     17.82     90.00     30.51     30.51     30.51    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:03:30     29.40     40.42     28.29     38.45     23.48     31.91     27.72     29.98      1.48     20.97     87.20      1.26     19.02     29.63     19.00     21.88     24.49     21.45     12.79      6.69     30.40     33.16     34.75     38.14     31.65     32.75     29.97     30.47     21.07     25.64    -63.45    -63.75    -54.24    -54.24     33.68     28.07     12.93      4.88     23.92      0.24      0.97     18.55     17.82     90.00     30.51     30.51     30.51    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:04:30     29.41     40.40     28.30     38.45     23.47     31.90     27.75     30.00      1.49     20.97     87.20      1.26     19.02     29.65     19.04     21.89     24.50     21.46     12.80      6.69     30.37     33.16     34.73     38.10     31.63     32.73     29.98     30.44     21.13     25.68    -63.45    -63.75    -54.24    -54.24     33.68     28.07     13.01      4.88     23.92      0.24      0.97     18.79     17.82     89.92     30.51     30.51     30.43    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:05:30     29.41     40.40     28.30     38.44     23.48     31.88     27.74     29.98      1.49     20.96     87.20      1.26     19.07     29.67     19.00     21.88     24.50     21.50     12.83      6.69     30.35     33.15     34.71     38.09     31.60     32.71     29.97     30.40     21.17     25.72    -63.45    -63.75    -54.24    -54.24     33.77     28.07     13.18      4.88     23.84      0.24      0.97     18.71     17.82     89.84     30.51     30.51     30.27    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:06:30     29.40     40.44     28.28     38.45     23.48     31.88     27.74     29.98      1.49     20.97     87.20      1.27     19.02     29.67     19.04     21.88     24.49     21.47     12.83      6.69     30.33     33.17     34.70     38.03     31.57     32.67     29.96     30.40     21.22     25.76    -63.45    -63.45    -54.24    -54.24     33.77     28.07     13.18      4.79     23.92      0.24      0.97     18.55     17.82     89.84     30.51     30.51     30.35    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:07:30     29.39     40.42     28.30     38.46     23.48     31.88     27.76     29.99      1.49     20.97     87.15      1.28     18.99     29.69     19.01     21.88     24.49     21.44     12.85      6.68     30.32     33.16     34.67     38.03     31.56     32.69     29.95     30.37     21.27     25.80    -63.45    -63.45    -54.24    -54.24     33.81     28.13     13.18      4.63     23.92      0.24      0.97     18.61     17.82     89.84     30.51     30.51     30.45    -64.00    -64.92    -64.00    -65.00
2014-08-25T00:08:30     29.40     40.43     28.31     38.46     23.47     31.88     27.73     29.96      1.50     20.98     86.90      1.29     19.07     29.70     19.01     21.89     24.50     21.46     12.86      6.68     30.31     33.18     34.65     38.04     31.54     32.68     29.95     30.36     21.33     25.82    -63.45    -63.45    -54.24    -54.24     33.93     28.15     13.18      4.63     23.92      0.24      0.97     18.63     17.82     89.84     30.51     30.51     30.27    -64.00    -65.00    -64.00    -65.00
2014-08-25T00:09:30     29.40     40.55     28.30     38.48     23.48     31.87     27.76     29.96      1.50     21.00     87.30      1.29     19.03     29.71     19.02     21.88     24.49     21.49     12.87      6.68     30.31     33.16     34.65     38.02     31.53     32.65     29.94     30.33     21.37     25.87    -63.45    -63.45    -54.24    -54.24     33.85     28.15     13.18      4.39     23.92      0.24      0.97     18.55     17.82     89.84     30.51     30.51     30.27    -64.00    -65.00    -64.00    -65.00
